ln_a,Q,H,Q_prime,H_prime,D_s,Xi_s,W_s,scaled_constraint_residual
3.569006894140770714e-02,1.151391909915265632e+00,1.217554467254633899e+00,-6.609136281986020822e-02,-5.058334554147316808e-01,2.316004947812154313e+01,2.404367484132670896e+01,1.551395147258189500e+00,2.871111945711230397e-14
3.597789207803196720e-02,1.151372889329225213e+00,1.217408929860894329e+00,-6.607720858563552457e-02,-5.054639780914530478e-01,2.314242953851257312e+01,2.402607988040122322e+01,1.551106180812155122e+00,5.188349127031376141e-15
3.626571521465622033e-02,1.151353872815017221e+00,1.217263498775615682e+00,-6.606306879996490244e-02,-5.050947485370458345e-01,2.312481937442395363e+01,2.400849466907319396e+01,1.550817437408905430e+00,3.172752278613878498e-14
3.655353835128048040e-02,1.151334860368485868e+00,1.217118173927502101e+00,-6.604894346204538691e-02,-5.047257666322076952e-01,2.310721898067699343e+01,2.399091920219052909e+01,1.550528916894404752e+00,1.228035917477711009e-15
3.684136148790473353e-02,1.151315851985474925e+00,1.216972955245292809e+00,-6.603483257100291326e-02,-5.043570322576215181e-01,2.308962835212538778e+01,2.397335347463344490e+01,1.550240619114719109e+00,9.508375375892068902e-16
3.712918462452898666e-02,1.151296847661825717e+00,1.216827842657759451e+00,-6.602073612602947505e-02,-5.039885452940079391e-01,2.307204748360479130e+01,2.395579748126412767e+01,1.549952543915986691e+00,5.547135685694455982e-15
3.741700776115324673e-02,1.151277847393380460e+00,1.216682836093708753e+00,-6.600665412632182594e-02,-5.036203056221019159e-01,2.305447636995534566e+01,2.393825121694920810e+01,1.549664691144434059e+00,1.010477354466256205e-14
3.770483089777749985e-02,1.151258851175983589e+00,1.216537935481982524e+00,-6.599258657108952875e-02,-5.032523131226573909e-01,2.303691500601871667e+01,2.392071467655681971e+01,1.549377060646372595e+00,8.560236865385222287e-15
3.799265403440175992e-02,1.151239859005473543e+00,1.216393140751453661e+00,-6.597853345953887116e-02,-5.028845676764381878e-01,2.301936338664403436e+01,2.390318785496252829e+01,1.549089652268197614e+00,1.375330602497000135e-14
3.828047717102601305e-02,1.151220870877696534e+00,1.216248451831033695e+00,-6.596449479090986390e-02,-5.025170691642354415e-01,2.300182150667429681e+01,2.388567074703574633e+01,1.548802465856391031e+00,1.098001609498827161e-14
3.856830030765026618e-02,1.151201886788493667e+00,1.216103868649665465e+00,-6.595047056443527345e-02,-5.021498174668498349e-01,2.298428936096141229e+01,2.386816334765475744e+01,1.548515501257518689e+00,1.502477469933127367e-14
3.885612344427452625e-02,1.151182906733712263e+00,1.215959391136328449e+00,-6.593646077937810601e-02,-5.017828124651076971e-01,2.296676694435245381e+01,2.385066565169299935e+01,1.548228758318230147e+00,1.494705505599701887e-14
3.914394658089877937e-02,1.151163930709190542e+00,1.215815019220033211e+00,-6.592246543499834244e-02,-5.014160540398455712e-01,2.294925425170188760e+01,2.383317765403126032e+01,1.547942236885260670e+00,1.038869690737958229e-14
3.943176971752303250e-02,1.151144958710774713e+00,1.215670752829827617e+00,-6.590848453057142342e-02,-5.010495420719199844e-01,2.293175127786474832e+01,2.381569934955088286e+01,1.547655936805431676e+00,1.380017214335480058e-14
3.971959285414729257e-02,1.151125990734307880e+00,1.215526591894791952e+00,-6.589451806540284895e-02,-5.006832764422124438e-01,2.291425801769138459e+01,2.379823073312848791e+01,1.547369857925644299e+00,1.205658448533678045e-14
4.000741599077154570e-02,1.151107026775636699e+00,1.215382536344042919e+00,-6.588056603877187611e-02,-5.003172570316074541e-01,2.289677446604795819e+01,2.378077179965648114e+01,1.547084000092892708e+00,7.377497645437154471e-15
4.029523912739579883e-02,1.151088066830603385e+00,1.215238586106728969e+00,-6.586662845000730571e-02,-4.999514837210212170e-01,2.287930061778885715e+01,2.376332254401547317e+01,1.546798363154247680e+00,1.019470489390317853e-14
4.058306226402005890e-02,1.151069110895054814e+00,1.215094741112034971e+00,-6.585270529841832921e-02,-4.995859563913762069e-01,2.286183646778183487e+01,2.374588296109940799e+01,1.546512946956871248e+00,2.507286652622887307e-14
4.087088540064431202e-02,1.151050158964830983e+00,1.214951001289177102e+00,-6.583879658337168927e-02,-4.992206749236294816e-01,2.284438201088003240e+01,2.372845304578759951e+01,1.546227751348000279e+00,2.499613202390518314e-14
4.115870853726857209e-02,1.151031211035778545e+00,1.214807366567408620e+00,-6.582490230421696176e-02,-4.988556391987455929e-01,2.282693724194904661e+01,2.371103279297178545e+01,1.545942776174964006e+00,2.817318414984884324e-15
4.144653167389282522e-02,1.151012267103746822e+00,1.214663836876017644e+00,-6.581102246029810199e-02,-4.984908490977011386e-01,2.280950215586285168e+01,2.369362219755204180e+01,1.545658021285178041e+00,1.428648487783671747e-15
4.173435481051707835e-02,1.150993327164577584e+00,1.214520412144323824e+00,-6.579715705099044298e-02,-4.981263045014961421e-01,2.279207674749026324e+01,2.367622125442327174e+01,1.545373486526138596e+00,1.964596467147311826e-14
4.202217794714133842e-02,1.150974391214114156e+00,1.214377092301681227e+00,-6.578330607571283850e-02,-4.977620052911618798e-01,2.277466101169059698e+01,2.365882995847086079e+01,1.545089171745421153e+00,1.202696474742191502e-14
4.231000108376559155e-02,1.150955459248209189e+00,1.214233877277482332e+00,-6.576946953382524497e-02,-4.973979513477214121e-01,2.275725494335080867e+01,2.364144830460778124e+01,1.544805076790699783e+00,1.222670265651243093e-14
4.259782422038985161e-02,1.150936531262698903e+00,1.214090767001146931e+00,-6.575564742477228719e-02,-4.970341425522410983e-01,2.273985853733348961e+01,2.362407628772264090e+01,1.544521201509716946e+00,3.414304771567450657e-15
4.288564735701410474e-02,1.150917607253438613e+00,1.213947761402136338e+00,-6.574183974796364571e-02,-4.966705787857911836e-01,2.272247178852013150e+01,2.360671390272289827e+01,1.544237545750311469e+00,5.955802221371873546e-16
4.317347049363835787e-02,1.150898687216267202e+00,1.213804860409940067e+00,-6.572804650284139183e-02,-4.963072599294643394e-01,2.270509469178683304e+01,2.358936114451061172e+01,1.543954109360399896e+00,4.368042376759813235e-15
4.346129363026261794e-02,1.150879771147035768e+00,1.213662063954085824e+00,-6.571426768885695047e-02,-4.959441858643732770e-01,2.268772724201259194e+01,2.357201800799069957e+01,1.543670892187985810e+00,9.173842132135433455e-15
4.374911676688687107e-02,1.150860859041588302e+00,1.213519371964133509e+00,-6.570050330546471640e-02,-4.955813564716437525e-01,2.267036943408166394e+01,2.355468448807331328e+01,1.543387894081157174e+00,1.469555884058395421e-15
4.403693990351112419e-02,1.150841950895774124e+00,1.213376784369679218e+00,-6.568675335215579114e-02,-4.952187716324302214e-01,2.265302126287132012e+01,2.353736057966159834e+01,1.543105114888084994e+00,1.044684629487994919e-14
4.432476304013538426e-02,1.150823046705435004e+00,1.213234301100349466e+00,-6.567301782840011259e-02,-4.948564312278916910e-01,2.263568272327280084e+01,2.352004627767263756e+01,1.542822554457025541e+00,1.072601179332740484e-14
4.461258617675963739e-02,1.150804146466423816e+00,1.213091922085809848e+00,-6.565929673370338171e-02,-4.944943351392168118e-01,2.261835381017074198e+01,2.350274157701687727e+01,1.542540212636319907e+00,1.986504416048534518e-16
4.490040931338389052e-02,1.150785250174584551e+00,1.212949647255756602e+00,-6.564559006758137472e-02,-4.941324832476097217e-01,2.260103451845248301e+01,2.348544647260745677e+01,1.542258089274391120e+00,6.834283290626444396e-15
4.518823245000815059e-02,1.150766357825761865e+00,1.212807476539920160e+00,-6.563189782955507201e-02,-4.937708754342906570e-01,2.258372484300982208e+01,2.346816095936193491e+01,1.541976184219747914e+00,1.057039316684894047e-14
4.547605558663240372e-02,1.150747469415806856e+00,1.212665409868067590e+00,-6.561822001916525759e-02,-4.934095115805031129e-01,2.256642477873369401e+01,2.345088503219698239e+01,1.541694497320982515e+00,1.307526056066754128e-14
4.576387872325666378e-02,1.150728584940566845e+00,1.212523447169999269e+00,-6.560455663596140297e-02,-4.930483915675064610e-01,2.254913432051830924e+01,2.343361868603252063e+01,1.541413028426773524e+00,1.562039202580606934e-14
4.605170185988091691e-02,1.150709704395885824e+00,1.212381588375547325e+00,-6.559090767951249179e-02,-4.926875152765811117e-01,2.253185346325714633e+01,2.341636191578771786e+01,1.541131777385878587e+00,6.837112490674296141e-15
4.633952499650517004e-02,1.150690827777615777e+00,1.212239833414581636e+00,-6.557727314938099905e-02,-4.923268825890206313e-01,2.251458220185237735e+01,2.339911471639039320e+01,1.540850744047145726e+00,1.621994272337848314e-14
4.662734813312943011e-02,1.150671955081605136e+00,1.212098182217005382e+00,-6.556365304514938375e-02,-4.919664933861392919e-01,2.249732053120534658e+01,2.338187708276752375e+01,1.540569928259506227e+00,8.746950801369196215e-16
4.691517126975368324e-02,1.150653086303695893e+00,1.211956634712752168e+00,-6.555004736643074703e-02,-4.916063475492764012e-01,2.248006844621270162e+01,2.336464900984136861e+01,1.540289329871968427e+00,1.550755873743308420e-15
4.720299440637794330e-02,1.150634221439743587e+00,1.211815190831795785e+00,-6.553645611283026584e-02,-4.912464449597845340e-01,2.246282594178032710e+01,2.334743049254338487e+01,1.540008948733632810e+00,1.320266827081795640e-14
4.749081754300219643e-02,1.150615360485591543e+00,1.211673850504139560e+00,-6.552287928398499439e-02,-4.908867854990405788e-01,2.244559301280901664e+01,2.333022152579991726e+01,1.539728784693678021e+00,5.965675984297601674e-15
4.777864067962644956e-02,1.150596503437085749e+00,1.211532613659821234e+00,-6.550931687952082916e-02,-4.905273690484315274e-01,2.242836965420990580e+01,2.331302210454763113e+01,1.539448837601370190e+00,4.653706764670060733e-15
4.806646381625070963e-02,1.150577650290081522e+00,1.211391480228916739e+00,-6.549576889908852173e-02,-4.901681954893702953e-01,2.241115586089158995e+01,2.329583222372061613e+01,1.539169107306059381e+00,6.762492542590888510e-16
4.835428695287496276e-02,1.150558801040420853e+00,1.211250450141530433e+00,-6.548223534235590726e-02,-4.898092647032881164e-01,2.239395162776294157e+01,2.327865187825321769e+01,1.538889593657176480e+00,7.757775176319827888e-15
4.864211008949921589e-02,1.150539955683960169e+00,1.211109523327807524e+00,-6.546871620898954414e-02,-4.894505765716322121e-01,2.237675694973962948e+01,2.326148106308654562e+01,1.538610296504242747e+00,1.229435453457646991e-14
4.892993322612347595e-02,1.150521114216539020e+00,1.210968699717919428e+00,-6.545521149869622246e-02,-4.890921309758768931e-01,2.235957182172929691e+01,2.324431977315367703e+01,1.538331215696852716e+00,5.013747390177648663e-15
4.921775636274772908e-02,1.150502276634010279e+00,1.210827979242077523e+00,-6.544172121115475471e-02,-4.887339277975024654e-01,2.234239623865602908e+01,2.322716800340407417e+01,1.538052351084695291e+00,5.969360237963949992e-16
4.950557949937198221e-02,1.150483442932224376e+00,1.210687361830525832e+00,-6.542824534608680798e-02,-4.883759669180199325e-01,2.232523019543490506e+01,2.321002574877818958e+01,1.537773702517537755e+00,1.500453290378158811e-14
4.979340263599624228e-02,1.150464613107028633e+00,1.210546847413542348e+00,-6.541478390323864078e-02,-4.880182482189627802e-01,2.230807368697863424e+01,2.319289300421408129e+01,1.537495269845230217e+00,8.358820527185320146e-15
5.008122577262049541e-02,1.150445787154271926e+00,1.210406435921437929e+00,-6.540133688231157538e-02,-4.876607715818631617e-01,2.229092670822240763e+01,2.317576976467223915e+01,1.537217052917712268e+00,1.178316523501037687e-14
5.036904890924475547e-02,1.150426965069802465e+00,1.210266127284558957e+00,-6.538790428308860481e-02,-4.873035368882982499e-01,2.227378925407859711e+01,2.315865602509033394e+01,1.536939051584999882e+00,6.529179838411144359e-15
5.065687204586900860e-02,1.150408146849473345e+00,1.210125921433286900e+00,-6.537448610532566040e-02,-4.869465440198503248e-01,2.225666131947567550e+01,2.314155178042210181e+01,1.536661265697198298e+00,4.260328248177090622e-15
5.094469518249326173e-02,1.150389332489128780e+00,1.209985818298033866e+00,-6.536108234879760281e-02,-4.865897928581225940e-01,2.223954289934176032e+01,2.312445702562088812e+01,1.536383695104493352e+00,2.070651942260319481e-15
5.123251831911752180e-02,1.150370521984619421e+00,1.209845817809248603e+00,-6.534769301328387237e-02,-4.862332832847347519e-01,2.222243398860975816e+01,2.310737175564481305e+01,1.536106339657157704e+00,1.453587154604148078e-14
5.152034145574177493e-02,1.150351715331796809e+00,1.209705919897414717e+00,-6.533431809860670847e-02,-4.858770151813386340e-01,2.220533458220370449e+01,2.309029596544310081e+01,1.535829199205544171e+00,1.856002493661898998e-14
5.180816459236603500e-02,1.150332912526507823e+00,1.209566124493047345e+00,-6.532095760458432598e-02,-4.855209884295982881e-01,2.218824467505553599e+01,2.307322964997284132e+01,1.535552273600088391e+00,1.633130528678657271e-15
5.209598772899028812e-02,1.150314113564602003e+00,1.209426431526696710e+00,-6.530761153102668248e-02,-4.851652029111896414e-01,2.217116426210656144e+01,2.305617280420047166e+01,1.535275562691314821e+00,5.059238330270654283e-15
5.238381086561454125e-02,1.150295318441929782e+00,1.209286840928947893e+00,-6.529427987777912390e-02,-4.848096585078170984e-01,2.215409333829188654e+01,2.303912542308620814e+01,1.534999066329828299e+00,2.191232493565662983e-15
5.267163400223880132e-02,1.150276527154342254e+00,1.209147352630420391e+00,-6.528096264471081045e-02,-4.844543551012094884e-01,2.213703189854458842e+01,2.302208750158820649e+01,1.534722784366315818e+00,6.215766560404459492e-15
5.295945713886305445e-02,1.150257739697685855e+00,1.209007966561764791e+00,-6.526765983167406859e-02,-4.840992925731031349e-01,2.211997993781020000e+01,2.300505903467705338e+01,1.534446716651549414e+00,7.132921278227686435e-15
5.324728027548730758e-02,1.150238956067813678e+00,1.208868682653669868e+00,-6.525437143855551680e-02,-4.837444708052631714e-01,2.210293745102848817e+01,2.298804001731754099e+01,1.534170863036386168e+00,3.945425729931119700e-15
5.353510341211156764e-02,1.150220176260572158e+00,1.208729500836854376e+00,-6.524109746523878983e-02,-4.833898896794683875e-01,2.208590443314673735e+01,2.297103044448195419e+01,1.533895223371764427e+00,1.434846463802017252e-14
5.382292654873582077e-02,1.150201400271810170e+00,1.208590421042073038e+00,-6.522783791165785716e-02,-4.830355490775312122e-01,2.206888087910081708e+01,2.295403031113114878e+01,1.533619797508702254e+00,1.271562882975460245e-14
5.411074968536007390e-02,1.150182628097383697e+00,1.208451443200116771e+00,-6.521459277769010854e-02,-4.826814488812594672e-01,2.205186678385313215e+01,2.293703961225246246e+01,1.533344585298313190e+00,2.009194123503196565e-14
5.439857282198433397e-02,1.150163859733134508e+00,1.208312567241805580e+00,-6.520136206331136886e-02,-4.823275889725107679e-01,2.203486214233765850e+01,2.292005834280481125e+01,1.533069586591778499e+00,3.986901825318525197e-16
5.468639595860858710e-02,1.150145095174916809e+00,1.208173793097997439e+00,-6.518814576843139086e-02,-4.819739692331350689e-01,2.201786694951823264e+01,2.290308649777692196e+01,1.532794801240375815e+00,1.168281006031547593e-14
5.497421909523284717e-02,1.150126334418579699e+00,1.208035120699582965e+00,-6.517494389303275792e-02,-4.816205895450243468e-01,2.200088120033936434e+01,2.288612407213818045e+01,1.532520229095457598e+00,3.309801262367579867e-15
5.526204223185710029e-02,1.150107577459971386e+00,1.207896549977486300e+00,-6.516175643706767495e-02,-4.812674497900742421e-01,2.198390488976281176e+01,2.286917106087518547e+01,1.532245870008464905e+00,1.092744155201359156e-14
5.554986536848135342e-02,1.150088824294943413e+00,1.207758080862666894e+00,-6.514858340053394925e-02,-4.809145498502131466e-01,2.196693801274066615e+01,2.285222745896485463e+01,1.531971723830918730e+00,1.060946894340214666e-14
5.583768850510561349e-02,1.150070074919345320e+00,1.207619713286116836e+00,-6.513542478342675135e-02,-4.805618896073841073e-01,2.194998056423243327e+01,2.283529326139149163e+01,1.531697790414423999e+00,4.946269204187264961e-15
5.612551164172986662e-02,1.150051329329027983e+00,1.207481447178863965e+00,-6.512228058575876555e-02,-4.802094689435517649e-01,2.193303253919793150e+01,2.281836846313967726e+01,1.531424069610670458e+00,6.542503184299732445e-15
5.641333477835412669e-02,1.150032587519836946e+00,1.207343282471966761e+00,-6.510915080753976181e-02,-4.798572877406944159e-01,2.191609393260451810e+01,2.280145305920151699e+01,1.531150561271430233e+00,6.024500538981032982e-15
5.670115791497837981e-02,1.150013849487628192e+00,1.207205219096522342e+00,-6.509603544881839565e-02,-4.795053458808224978e-01,2.189916473941224595e+01,2.278454704456177993e+01,1.530877265248558272e+00,3.670928355262836004e-15
